LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,WS50M,TS,PS,PRECTOT,QV2M
44.25251,38.83211,2003,03,08,              2.32,    3.07,    5.82,  100.90,    4.79,    4.53
44.25251,38.83211,2003,03,09,              1.36,    4.05,    5.23,  100.75,    0.86,    4.35
44.25251,38.83211,2003,03,10,              2.05,    5.90,    4.53,  100.89,    2.80,    4.03
44.25251,38.83211,2003,03,11,              1.89,    4.29,    5.17,  100.97,    0.95,    4.20
44.25251,38.83211,2003,03,12,              1.28,    3.50,    4.93,  100.60,    1.79,    4.13
44.25251,38.83211,2003,03,13,              1.93,    6.28,    5.15,  100.01,    0.93,    4.42
44.25251,38.83211,2003,03,14,              1.00,    5.55,    5.82,  100.15,    2.90,    5.01
44.25251,38.83211,2003,03,15,              1.36,    3.91,    4.92,  100.55,    5.73,    4.64
44.25251,38.83211,2003,03,16,              2.71,    4.28,    4.28,  100.93,    0.09,    3.60
44.25251,38.83211,2003,03,17,              5.18,    6.17,    3.85,  100.89,    0.01,    3.18
44.25251,38.83211,2003,03,18,              4.40,    3.82,    4.78,  100.05,    0.21,    3.67
44.25251,38.83211,2003,03,19,              1.95,    4.07,    3.86,   99.32,    3.44,    3.69
44.25251,38.83211,2003,03,20,              3.27,    5.05,    4.30,   99.51,    5.76,    4.03
44.25251,38.83211,2003,03,21,              1.17,    7.23,    3.71,   99.43,   31.62,    4.03
44.25251,38.83211,2003,03,22,              2.83,    3.65,    1.02,  100.50,    9.70,    2.70
44.25251,38.83211,2003,03,23,              3.65,    3.49,    1.10,  100.93,    3.35,    2.87
44.25251,38.83211,2003,03,24,              5.58,    7.85,    2.66,  100.52,    0.01,    3.41
44.25251,38.83211,2003,03,25,              3.68,    3.61,    3.01,  100.23,    0.11,    3.40
44.25251,38.83211,2003,03,26,              5.09,    7.59,    4.39,   99.90,    0.00,    3.71
44.25251,38.83211,2003,03,27,              3.20,    6.88,    4.24,  100.59,    0.29,    3.74
44.25251,38.83211,2003,03,28,              5.22,    6.66,    3.63,  100.99,    0.07,    3.08
44.25251,38.83211,2003,03,29,              5.42,    2.83,    3.69,  100.93,    1.10,    3.19
44.25251,38.83211,2003,03,30,              5.77,    1.87,    5.10,  100.84,    0.00,    3.19
44.25251,38.83211,2003,03,31,              6.17,    2.73,    5.67,  100.40,    0.00,    3.82
44.25251,38.83211,2003,04,01,              4.36,    6.88,    6.87,  100.08,    7.01,    4.97
44.25251,38.83211,2003,04,02,              3.90,    3.77,    5.44,  100.60,    7.36,    3.95
44.25251,38.83211,2003,04,03,              1.02,    4.72,    5.81,   99.98,    0.98,    4.67
44.25251,38.83211,2003,04,04,              1.55,    5.04,    7.51,   99.92,    0.29,    5.96
44.25251,38.83211,2003,04,05,              3.43,    3.40,    8.51,   99.19,    0.21,    5.75
44.25251,38.83211,2003,04,06,              2.25,   10.25,    7.89,   98.23,    1.96,    5.79
44.25251,38.83211,2003,04,07,              2.96,    3.61,    8.48,   99.75,    0.62,    5.49
44.25251,38.83211,2003,04,08,              6.19,    6.06,    9.71,   99.66,    0.00,    6.33
44.25251,38.83211,2003,04,09,              2.75,    4.68,    6.02,  100.72,    3.18,    4.34
44.25251,38.83211,2003,04,10,              5.33,    4.76,    6.10,  101.23,    0.00,    4.18
44.25251,38.83211,2003,04,11,              6.44,    2.78,    7.44,  101.20,    0.00,    4.52
44.25251,38.83211,2003,04,12,              6.44,    3.46,    8.62,  100.77,    0.00,    4.91
44.25251,38.83211,2003,04,13,              6.58,    5.18,    9.38,  100.17,    0.00,    5.47
44.25251,38.83211,2003,04,14,              6.62,    7.69,   11.02,   99.71,    0.00,    6.48
44.25251,38.83211,2003,04,15,              5.52,    7.65,   10.38,   99.88,    0.00,    6.30
44.25251,38.83211,2003,04,16,              5.64,    3.83,   10.04,  100.32,    0.00,    6.11
44.25251,38.83211,2003,04,17,              4.62,    2.08,    9.47,  100.58,    0.03,    5.97
44.25251,38.83211,2003,04,18,              5.97,    4.49,    9.73,  100.23,    0.01,    5.85
44.25251,38.83211,2003,04,19,              1.70,    6.09,    8.31,   99.51,    0.27,    5.28
44.25251,38.83211,2003,04,20,              0.93,    6.92,    7.69,   99.22,    1.54,    5.43
44.25251,38.83211,2003,04,21,              1.26,    5.19,    7.65,   99.87,   12.82,    5.66
44.25251,38.83211,2003,04,22,              2.64,    3.99,    8.61,  100.30,    4.88,    5.62
44.25251,38.83211,2003,04,23,              6.84,    2.38,    9.39,  100.16,    0.51,    5.30
44.25251,38.83211,2003,04,24,              4.35,    2.77,   10.48,   99.90,    1.15,    6.77
44.25251,38.83211,2003,04,25,              2.45,    5.08,   10.81,   99.57,    1.44,    7.36
44.25251,38.83211,2003,04,26,              5.32,    6.18,    9.73,   99.76,    0.59,    6.04
44.25251,38.83211,2003,04,27,              7.60,    6.58,    7.61,  100.70,    0.00,    3.89
44.25251,38.83211,2003,04,28,              7.59,    2.58,    8.54,  100.86,    0.00,    4.38
44.25251,38.83211,2003,04,29,              7.20,    2.67,    9.93,  100.84,    0.05,    5.58
44.25251,38.83211,2003,04,30,              7.11,    2.11,   10.37,  101.28,    0.02,    6.22
44.25251,38.83211,2003,05,01,              7.53,    1.48,   11.70,  101.28,    0.00,    6.43
44.25251,38.83211,2003,05,02,              6.02,    1.84,   11.49,  101.01,    0.00,    6.29
44.25251,38.83211,2003,05,03,              6.09,    1.48,   12.78,  100.74,    0.00,    6.36
44.25251,38.83211,2003,05,04,              6.73,    2.65,   13.41,  100.49,    0.00,    6.81
44.25251,38.83211,2003,05,05,              7.49,    5.31,   13.34,  100.45,    0.00,    7.60
44.25251,38.83211,2003,05,06,              6.57,    5.86,   11.82,  100.66,    0.01,    6.52
44.25251,38.83211,2003,05,07,              7.00,    5.82,   12.02,  100.85,    0.00,    6.70
44.25251,38.83211,2003,05,08,              6.61,    3.35,   11.98,  100.81,    0.00,    6.56
44.25251,38.83211,2003,05,09,              5.27,    3.03,   11.77,  100.71,    0.08,    6.83
44.25251,38.83211,2003,05,10,              7.72,    3.23,   13.22,  100.80,    0.00,    7.03
44.25251,38.83211,2003,05,11,              7.28,    3.31,   15.26,  100.75,    0.00,    8.16
44.25251,38.83211,2003,05,12,              7.08,    3.54,   16.69,  100.42,    0.00,    9.54
44.25251,38.83211,2003,05,13,              7.41,    3.46,   16.99,  100.27,    0.00,   10.23
44.25251,38.83211,2003,05,14,              7.64,    3.23,   17.19,   99.89,    0.00,   10.27
44.25251,38.83211,2003,05,15,              6.64,    2.13,   17.43,   99.64,    0.00,   10.70
44.25251,38.83211,2003,05,16,              5.38,    3.09,   16.74,   99.72,    0.03,   10.52
44.25251,38.83211,2003,05,17,              5.29,    3.92,   16.54,  100.30,    0.06,   10.10
44.25251,38.83211,2003,05,18,              6.83,    3.84,   16.46,  100.42,    0.00,    9.02
44.25251,38.83211,2003,05,19,              6.60,    1.84,   16.68,  100.30,    0.02,    9.83
44.25251,38.83211,2003,05,20,              5.98,    1.59,   17.34,  100.43,    0.02,   10.17
44.25251,38.83211,2003,05,21,              6.73,    2.81,   18.10,  100.23,    0.01,   11.03
44.25251,38.83211,2003,05,22,              7.02,    1.97,   19.08,   99.81,    0.04,   11.90
44.25251,38.83211,2003,05,23,              7.08,    2.45,   19.37,   99.70,    0.00,   12.19
44.25251,38.83211,2003,05,24,              6.43,    1.91,   19.44,   99.82,    0.00,   12.01
44.25251,38.83211,2003,05,25,              5.83,    3.36,   20.23,   99.70,    0.00,   11.33
44.25251,38.83211,2003,05,26,              5.53,    3.44,   18.72,   99.80,    0.04,   11.94
44.25251,38.83211,2003,05,27,              5.78,    1.53,   19.20,   99.83,    0.49,   11.66
44.25251,38.83211,2003,05,28,              4.34,    1.62,   18.58,   99.68,    0.84,   11.36
44.25251,38.83211,2003,05,29,              6.02,    2.50,   19.67,   99.31,    0.45,   11.42
44.25251,38.83211,2003,05,30,              5.04,    4.61,   19.61,   99.10,    8.88,   10.79
44.25251,38.83211,2003,05,31,              7.93,    9.18,   18.12,   99.54,    0.10,    8.47
44.25251,38.83211,2003,06,01,              7.59,    4.52,   17.66,   99.91,    0.08,    8.95
44.25251,38.83211,2003,06,02,              7.54,    3.57,   18.10,  100.01,    0.04,    9.20
44.25251,38.83211,2003,06,03,              4.83,    3.37,   17.38,  100.12,    2.61,    9.42
44.25251,38.83211,2003,06,04,              7.01,    4.01,   17.24,  100.43,    0.24,    6.77
44.25251,38.83211,2003,06,05,              8.00,    4.51,   16.44,  100.95,    0.00,    5.67
44.25251,38.83211,2003,06,06,              8.03,    2.57,   16.77,  100.78,    0.00,    6.02
44.25251,38.83211,2003,06,07,              7.18,    4.53,   17.28,  100.25,    0.04,    7.87
44.25251,38.83211,2003,06,08,              7.76,    3.31,   18.90,  100.20,    0.01,   10.26
44.25251,38.83211,2003,06,09,              8.18,    4.18,   19.58,  100.28,    0.00,    9.44
44.25251,38.83211,2003,06,10,              8.68,    5.25,   20.49,  100.16,    0.00,    9.75
44.25251,38.83211,2003,06,11,              8.56,    4.02,   21.37,   99.94,    0.00,   10.08
44.25251,38.83211,2003,06,12,              7.55,    2.76,   20.98,   99.87,    0.00,   11.39
44.25251,38.83211,2003,06,13,              8.06,    4.44,   20.63,   99.95,    0.18,   10.58
44.25251,38.83211,2003,06,14,              8.41,    3.46,   20.34,  100.11,    0.00,    9.91
44.25251,38.83211,2003,06,15,              5.36,    3.62,   20.82,   99.96,    0.12,   11.84
44.25251,38.83211,2003,06,16,              8.22,    1.35,   21.16,   99.65,    0.01,   10.16
44.25251,38.83211,2003,06,17,              6.07,    4.57,   20.90,   99.29,    0.01,   10.62
44.25251,38.83211,2003,06,18,              8.42,    5.47,   19.53,  100.17,    0.00,    7.42
44.25251,38.83211,2003,06,19,              7.50,    3.88,   19.65,  100.18,    0.03,    8.05
44.25251,38.83211,2003,06,20,              8.39,    3.84,   19.74,   99.71,    0.00,    7.85
44.25251,38.83211,2003,06,21,              7.47,    3.37,   19.87,   99.45,    0.00,   10.30
44.25251,38.83211,2003,06,22,              4.18,    4.08,   19.52,   99.56,    4.72,   10.58
44.25251,38.83211,2003,06,23,              5.42,    4.71,   18.74,  100.14,    4.79,    8.68
44.25251,38.83211,2003,06,24,              7.32,    4.06,   18.66,  100.36,    8.40,    8.83
44.25251,38.83211,2003,06,25,              8.05,    3.65,   18.91,  100.20,    0.00,    8.94
44.25251,38.83211,2003,06,26,              6.02,    3.73,   19.60,   99.38,    0.05,    9.57
44.25251,38.83211,2003,06,27,              7.01,    4.31,   19.69,   99.61,    1.23,   10.25
44.25251,38.83211,2003,06,28,              7.11,    3.89,   20.33,   99.87,    0.10,   10.24
44.25251,38.83211,2003,06,29,              7.90,    4.29,   20.01,   99.91,    2.68,   10.66
44.25251,38.83211,2003,06,30,              7.68,    3.76,   20.70,   99.67,    2.19,    9.93
44.25251,38.83211,2003,07,01,              6.87,    3.91,   20.84,   99.40,    0.00,    9.44
44.25251,38.83211,2003,07,02,              7.41,    3.78,   20.67,   99.65,    0.13,   11.03
44.25251,38.83211,2003,07,03,              8.25,    3.01,   23.64,   99.90,    0.00,   11.15
44.25251,38.83211,2003,07,04,              8.60,    3.00,   24.69,   99.60,    0.00,   11.35
44.25251,38.83211,2003,07,05,              8.36,    2.27,   23.94,   99.33,    0.00,   11.62
44.25251,38.83211,2003,07,06,              6.60,    2.79,   24.57,   99.02,    0.30,   12.29
44.25251,38.83211,2003,07,07,              7.71,    3.88,   22.66,   99.37,    0.56,   12.14
44.25251,38.83211,2003,07,08,              7.61,    3.42,   22.43,   99.24,    0.10,   11.26
44.25251,38.83211,2003,07,09,              5.53,    5.44,   21.66,   99.40,    2.59,   11.66
44.25251,38.83211,2003,07,10,              3.94,    6.94,   21.69,   99.79,    1.77,   11.73
44.25251,38.83211,2003,07,11,              8.21,    3.53,   22.26,   99.98,    0.20,   10.76
44.25251,38.83211,2003,07,12,              8.12,    3.73,   22.94,   99.74,    0.02,   10.92
44.25251,38.83211,2003,07,13,              7.73,    3.57,   21.72,   99.89,    0.48,   11.21
44.25251,38.83211,2003,07,14,              8.46,    2.17,   22.44,   99.79,    0.00,   10.55
44.25251,38.83211,2003,07,15,              8.09,    3.10,   23.49,   99.63,    0.03,   11.88
44.25251,38.83211,2003,07,16,              5.49,    3.42,   22.24,   99.79,    0.03,   11.75
44.25251,38.83211,2003,07,17,              5.32,    3.37,   21.31,   99.78,    4.57,   11.44
44.25251,38.83211,2003,07,18,              2.69,    2.85,   21.07,   99.62,    5.55,   11.62
44.25251,38.83211,2003,07,19,              6.63,    2.67,   21.17,   99.69,   12.17,   11.76
44.25251,38.83211,2003,07,20,              7.14,    3.76,   22.68,   99.90,    0.01,   11.43
44.25251,38.83211,2003,07,21,              7.75,    5.23,   23.33,  100.06,    0.00,   11.26
44.25251,38.83211,2003,07,22,              6.77,    5.36,   23.93,   99.88,    0.30,   11.66
44.25251,38.83211,2003,07,23,              2.96,    5.22,   23.10,   99.64,    2.35,   12.43
44.25251,38.83211,2003,07,24,              4.16,    4.60,   21.80,   99.45,    2.73,   12.19
44.25251,38.83211,2003,07,25,              1.85,    3.91,   21.24,   99.43,    6.98,   12.66
44.25251,38.83211,2003,07,26,              6.15,    3.00,   21.52,   99.43,    0.59,   12.32
44.25251,38.83211,2003,07,27,              3.55,    3.63,   22.53,   99.52,    0.84,   12.50
44.25251,38.83211,2003,07,28,              2.74,    2.69,   22.54,   99.52,   15.10,   13.60
44.25251,38.83211,2003,07,29,              4.13,    2.19,   21.51,   99.56,   43.00,   14.16
44.25251,38.83211,2003,07,30,              3.87,    0.93,   22.34,   99.51,    2.10,   13.33
44.25251,38.83211,2003,07,31,              4.55,    3.19,   22.00,   99.49,    0.85,   13.41
44.25251,38.83211,2003,08,01,              6.09,    2.87,   22.67,   99.72,    0.69,   14.07
44.25251,38.83211,2003,08,02,              7.54,    3.11,   23.78,  100.04,    0.02,   13.69
44.25251,38.83211,2003,08,03,              6.36,    2.80,   24.49,  100.08,    0.01,   14.77
44.25251,38.83211,2003,08,04,              6.76,    2.79,   24.59,   99.93,    0.41,   14.84
44.25251,38.83211,2003,08,05,              6.33,    2.61,   24.02,   99.80,    5.61,   14.01
44.25251,38.83211,2003,08,06,              4.55,    2.45,   23.12,   99.87,    3.57,   13.24
44.25251,38.83211,2003,08,07,              6.71,    2.74,   23.59,  100.03,    1.56,   13.02
44.25251,38.83211,2003,08,08,              5.92,    4.14,   23.87,   99.91,    0.08,   13.19
44.25251,38.83211,2003,08,09,              4.43,    4.53,   23.03,   99.72,    4.27,   13.90
44.25251,38.83211,2003,08,10,              6.54,    2.89,   23.57,   99.68,    1.40,   13.63
44.25251,38.83211,2003,08,11,              5.21,    3.13,   24.00,   99.52,    0.02,   13.07
44.25251,38.83211,2003,08,12,              4.62,    6.02,   22.09,  100.01,   10.18,   11.78
44.25251,38.83211,2003,08,13,              5.51,    5.92,   21.43,  100.27,    0.21,    9.62
44.25251,38.83211,2003,08,14,              5.91,    4.31,   21.98,  100.05,    0.21,   11.11
44.25251,38.83211,2003,08,15,              6.38,    2.55,   22.78,  100.13,    0.09,   11.91
44.25251,38.83211,2003,08,16,              6.99,    3.30,   23.39,  100.04,    0.00,   11.95
44.25251,38.83211,2003,08,17,              6.74,    3.64,   24.04,  100.19,    0.00,   12.48
44.25251,38.83211,2003,08,18,              5.92,    5.10,   23.86,  100.34,    0.19,   12.62
44.25251,38.83211,2003,08,19,              6.79,    6.44,   23.12,  100.25,    0.00,   10.39
44.25251,38.83211,2003,08,20,              6.87,    5.29,   23.57,   99.88,    0.00,   10.80
44.25251,38.83211,2003,08,21,              6.69,    3.05,   23.84,   99.59,    0.02,   11.95
44.25251,38.83211,2003,08,22,              5.54,    5.18,   24.13,   99.68,    0.02,   11.32
44.25251,38.83211,2003,08,23,              6.09,    5.19,   23.47,   99.93,    0.00,   11.54
44.25251,38.83211,2003,08,24,              6.46,    3.59,   23.09,   99.86,    0.00,   11.07
44.25251,38.83211,2003,08,25,              6.34,    2.63,   23.62,   99.63,    0.00,   11.44
44.25251,38.83211,2003,08,26,              5.73,    3.26,   24.00,   99.50,    0.04,   12.22
44.25251,38.83211,2003,08,27,              5.88,    2.54,   23.61,   99.74,    0.00,   11.57
44.25251,38.83211,2003,08,28,              5.99,    3.07,   24.35,   99.66,    0.00,   11.61
44.25251,38.83211,2003,08,29,              5.82,    5.53,   24.88,  100.08,    0.00,   11.86
44.25251,38.83211,2003,08,30,              6.18,    2.82,   25.09,  100.05,    0.01,   13.57
44.25251,38.83211,2003,08,31,              6.15,    1.94,   25.13,   99.72,    0.00,   13.77
44.25251,38.83211,2003,09,01,              5.97,    2.67,   24.64,   99.37,    0.00,   13.50
44.25251,38.83211,2003,09,02,              3.99,    2.88,   23.75,   99.68,    0.02,   13.68
44.25251,38.83211,2003,09,03,              4.90,    5.32,   22.94,   99.97,    0.02,   10.80
44.25251,38.83211,2003,09,04,              3.02,    6.47,   22.30,   99.86,    2.83,   10.23
44.25251,38.83211,2003,09,05,              0.75,    9.24,   18.64,  100.03,   29.93,    9.32
44.25251,38.83211,2003,09,06,              0.65,    8.30,   16.25,  100.01,   40.45,    7.98
44.25251,38.83211,2003,09,07,              2.68,    2.81,   17.04,  100.44,    0.98,    7.54
44.25251,38.83211,2003,09,08,              4.98,    3.73,   17.07,  100.38,    1.42,    7.53
44.25251,38.83211,2003,09,09,              4.46,    3.94,   17.89,  100.09,    1.70,    8.57
44.25251,38.83211,2003,09,10,              3.55,    3.41,   18.01,  100.07,    0.00,    8.32
44.25251,38.83211,2003,09,11,              4.55,    5.35,   18.23,   99.85,    0.01,    8.44
