LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,PS,T2M,WS50M,ALLSKY_SFC_SW_DWN
44.25301,38.83041,1998,09,12,    0.00,    8.67,   99.73,   22.50,    3.50,              5.77
44.25301,38.83041,1998,09,13,    0.00,   10.03,   99.34,   22.77,    3.73,              5.37
44.25301,38.83041,1998,09,14,    0.01,   12.17,   99.49,   23.01,    5.02,              5.18
44.25301,38.83041,1998,09,15,    0.01,   12.12,   99.42,   23.73,    3.00,              4.86
44.25301,38.83041,1998,09,16,    0.02,   13.23,   99.22,   22.55,    4.61,              4.34
44.25301,38.83041,1998,09,17,   20.06,   11.44,   99.78,   19.27,    4.97,              2.54
44.25301,38.83041,1998,09,18,    1.04,   12.51,  100.06,   21.59,    2.75,              4.86
44.25301,38.83041,1998,09,19,    0.01,   11.94,   99.94,   23.85,    3.39,              4.98
44.25301,38.83041,1998,09,20,    0.01,   12.28,   99.58,   22.70,    2.99,              4.48
44.25301,38.83041,1998,09,21,    0.79,   12.69,   99.70,   21.35,    3.95,              2.79
44.25301,38.83041,1998,09,22,    0.19,   12.11,   99.37,   21.71,    2.30,              4.05
44.25301,38.83041,1998,09,23,    4.55,   11.94,   99.35,   19.38,    7.28,              1.61
44.25301,38.83041,1998,09,24,   14.07,   10.53,   99.60,   17.71,    6.74,              1.55
44.25301,38.83041,1998,09,25,    0.00,    6.24,  100.52,   16.53,    6.82,              5.06
44.25301,38.83041,1998,09,26,    0.00,    6.77,  100.83,   18.12,    2.48,              4.85
44.25301,38.83041,1998,09,27,    0.00,    7.33,  100.66,   17.72,    2.45,              4.87
44.25301,38.83041,1998,09,28,    0.00,    8.42,  100.32,   18.08,    3.10,              4.53
44.25301,38.83041,1998,09,29,    0.00,    9.32,   99.79,   20.71,    3.60,              4.54
44.25301,38.83041,1998,09,30,    0.02,   10.83,   99.17,   21.63,    3.82,              2.72
44.25301,38.83041,1998,10,01,    3.60,   10.92,   99.45,   18.96,    6.73,              2.59
44.25301,38.83041,1998,10,02,    0.35,    8.88,  100.18,   16.70,    4.68,              3.82
44.25301,38.83041,1998,10,03,    0.94,    8.36,  100.06,   15.71,    3.97,              3.67
44.25301,38.83041,1998,10,04,    0.02,    7.64,   99.70,   17.20,    5.04,              3.73
44.25301,38.83041,1998,10,05,   15.47,    9.58,  100.02,   17.79,    4.86,              2.65
44.25301,38.83041,1998,10,06,    0.01,    8.01,  100.69,   16.83,    4.23,              4.52
44.25301,38.83041,1998,10,07,    0.25,    6.69,  100.95,   12.97,    7.04,              1.46
44.25301,38.83041,1998,10,08,    0.00,    4.19,  101.46,   10.02,   10.61,              4.43
44.25301,38.83041,1998,10,09,    0.00,    5.73,  101.66,   13.55,    2.55,              4.36
44.25301,38.83041,1998,10,10,    0.00,    6.61,  101.18,   15.94,    2.09,              4.04
44.25301,38.83041,1998,10,11,    0.00,    9.63,  100.45,   18.50,    3.18,              3.41
44.25301,38.83041,1998,10,12,    0.00,    9.25,  100.13,   20.79,    3.17,              3.29
44.25301,38.83041,1998,10,13,    0.00,    9.97,   99.95,   21.44,    5.84,              3.36
44.25301,38.83041,1998,10,14,    0.00,   10.00,  100.07,   21.08,    3.94,              3.46
44.25301,38.83041,1998,10,15,    0.00,    9.00,   99.91,   19.62,    2.55,              3.62
44.25301,38.83041,1998,10,16,    0.26,    8.94,   99.74,   18.02,    4.16,              2.92
44.25301,38.83041,1998,10,17,    0.31,    6.56,  100.63,   14.94,    7.54,              3.54
44.25301,38.83041,1998,10,18,    0.09,    7.45,  100.83,   13.92,    5.11,              3.43
44.25301,38.83041,1998,10,19,    0.14,    7.51,  100.70,   15.85,    2.32,              3.72
44.25301,38.83041,1998,10,20,    0.00,    8.74,  100.84,   16.62,    2.18,              3.37
44.25301,38.83041,1998,10,21,    0.61,    9.36,  100.69,   16.04,    6.43,              3.17
44.25301,38.83041,1998,10,22,    1.42,    5.31,  101.69,   10.83,    5.56,              2.79
44.25301,38.83041,1998,10,23,    0.00,    4.29,  101.45,   10.41,    5.73,              3.45
44.25301,38.83041,1998,10,24,    0.00,    4.86,  100.92,   12.11,    3.48,              3.57
44.25301,38.83041,1998,10,25,    0.00,    6.63,  100.01,   15.10,    3.76,              3.01
44.25301,38.83041,1998,10,26,    0.03,    9.49,   99.78,   16.39,    4.24,              2.88
44.25301,38.83041,1998,10,27,    0.62,    9.84,   99.57,   17.41,    6.59,              0.98
44.25301,38.83041,1998,10,28,    9.76,    7.71,  100.33,   12.54,    4.85,              0.85
44.25301,38.83041,1998,10,29,    1.68,    6.70,  100.44,   11.74,    4.69,              3.04
44.25301,38.83041,1998,10,30,    0.12,    8.93,   99.95,   14.68,    8.11,              2.38
44.25301,38.83041,1998,10,31,    0.34,    7.44,   99.96,   12.97,    2.74,              0.97
44.25301,38.83041,1998,11,01,    6.79,    7.01,   99.96,   12.36,    5.60,              2.27
44.25301,38.83041,1998,11,02,    3.00,    8.30,   99.87,   14.32,    7.34,              1.01
44.25301,38.83041,1998,11,03,   14.34,    7.99,  100.51,   13.36,    4.36,              2.65
44.25301,38.83041,1998,11,04,    0.00,    8.64,  100.64,   14.84,    6.71,              2.61
44.25301,38.83041,1998,11,05,    0.07,    9.72,  100.30,   15.79,    5.79,              1.62
44.25301,38.83041,1998,11,06,    1.72,    8.08,  100.56,   13.08,    6.19,              0.64
44.25301,38.83041,1998,11,07,    3.26,    5.05,  100.85,    9.72,    2.71,              1.67
44.25301,38.83041,1998,11,08,    8.69,    5.11,  100.65,    7.75,    6.21,              1.84
44.25301,38.83041,1998,11,09,    5.00,    4.09,  100.76,    5.10,    2.33,              1.13
44.25301,38.83041,1998,11,10,   12.40,    4.37,  100.34,    3.77,    5.18,              1.23
44.25301,38.83041,1998,11,11,    0.02,    3.29,  100.92,    2.84,    4.75,              2.68
44.25301,38.83041,1998,11,12,    0.01,    4.22,  100.59,    6.38,    2.95,              2.06
44.25301,38.83041,1998,11,13,    1.35,    6.87,   99.96,   13.12,    8.36,              1.00
44.25301,38.83041,1998,11,14,   17.40,    9.32,   99.55,   13.42,    3.50,              0.44
44.25301,38.83041,1998,11,15,   20.84,    8.30,   99.67,   12.07,    4.85,              1.07
44.25301,38.83041,1998,11,16,   20.36,    8.36,   99.77,   12.42,    5.31,              1.61
44.25301,38.83041,1998,11,17,    4.19,    6.15,   99.93,   10.21,    5.52,              1.60
44.25301,38.83041,1998,11,18,   18.65,    5.56,   99.73,    7.32,    6.11,              0.30
44.25301,38.83041,1998,11,19,    1.06,    4.69,  100.73,    5.32,    3.82,              1.59
44.25301,38.83041,1998,11,20,    0.08,    4.10,  101.17,    4.13,    5.26,              1.28
44.25301,38.83041,1998,11,21,    0.01,    5.98,  100.71,    9.11,    4.11,              1.96
44.25301,38.83041,1998,11,22,    0.02,    5.00,  101.33,    6.28,    8.47,              1.22
44.25301,38.83041,1998,11,23,    0.01,    5.33,  101.27,    6.65,    5.96,              1.16
44.25301,38.83041,1998,11,24,    0.00,    5.83,  100.63,    8.77,    4.63,              2.08
44.25301,38.83041,1998,11,25,    0.88,    7.08,  100.58,   10.26,    3.74,              1.71
44.25301,38.83041,1998,11,26,    0.40,    6.33,  100.74,    8.98,    3.09,              1.38
44.25301,38.83041,1998,11,27,    0.84,    6.11,  100.35,    8.59,    5.62,              0.86
44.25301,38.83041,1998,11,28,    3.12,    5.70,  100.42,    7.18,    4.40,              0.25
44.25301,38.83041,1998,11,29,    3.52,    5.67,   99.93,    6.68,    4.63,              0.38
44.25301,38.83041,1998,11,30,    4.71,    6.56,   99.99,    8.03,    2.97,              0.66
44.25301,38.83041,1998,12,01,    8.58,    4.44,  101.01,    3.04,    5.62,              0.47
44.25301,38.83041,1998,12,02,    0.83,    4.46,  101.46,    3.43,    3.74,              0.61
44.25301,38.83041,1998,12,03,    0.06,    4.78,  101.20,    5.56,    3.07,              1.55
44.25301,38.83041,1998,12,04,    4.29,    5.46,  101.14,    6.37,    4.33,              0.44
44.25301,38.83041,1998,12,05,    0.83,    6.59,  100.36,   10.51,    9.87,              1.04
44.25301,38.83041,1998,12,06,    1.97,    7.67,   99.96,   12.18,   11.18,              0.54
44.25301,38.83041,1998,12,07,   16.13,    8.12,  100.07,   11.92,    8.56,              0.15
44.25301,38.83041,1998,12,08,   13.35,    6.76,  100.36,    8.80,    2.99,              0.78
44.25301,38.83041,1998,12,09,   16.29,    7.52,  100.15,   10.50,    5.39,              0.27
44.25301,38.83041,1998,12,10,   24.55,    6.50,   99.63,    8.53,    7.40,              0.04
44.25301,38.83041,1998,12,11,    8.25,    4.66,  100.94,    5.47,    8.56,              0.41
44.25301,38.83041,1998,12,12,    3.12,    3.95,  101.26,    4.38,    3.37,              1.02
44.25301,38.83041,1998,12,13,    2.69,    4.37,  101.15,    5.76,    6.51,              0.54
44.25301,38.83041,1998,12,14,    0.46,    5.29,  100.88,    7.00,    5.40,              0.58
44.25301,38.83041,1998,12,15,    0.09,    4.62,  100.49,    7.12,    4.27,              1.61
44.25301,38.83041,1998,12,16,    0.44,    4.99,  100.66,    5.88,    2.63,              1.42
44.25301,38.83041,1998,12,17,    0.24,    5.10,  100.40,    5.60,    2.88,              0.66
44.25301,38.83041,1998,12,18,    0.09,    4.43,  100.92,    4.22,    3.50,              0.95
44.25301,38.83041,1998,12,19,    0.01,    4.74,  100.75,    5.59,    1.93,              0.75
44.25301,38.83041,1998,12,20,    3.46,    6.12,   99.61,    8.20,    6.17,              0.32
44.25301,38.83041,1998,12,21,    5.02,    6.07,  100.18,    8.12,    5.26,              0.53
44.25301,38.83041,1998,12,22,    0.63,    7.07,  100.07,   10.05,    7.70,              1.44
44.25301,38.83041,1998,12,23,    6.97,    4.34,  100.28,    3.14,    9.89,              0.48
44.25301,38.83041,1998,12,24,    0.76,    2.73,  100.72,   -1.88,   11.75,              0.57
44.25301,38.83041,1998,12,25,    2.13,    3.50,  101.01,    0.48,    7.90,              0.40
44.25301,38.83041,1998,12,26,    1.35,    3.54,  101.27,    0.14,    5.38,              0.53
44.25301,38.83041,1998,12,27,    0.63,    3.87,  101.47,    1.85,    1.76,              0.53
44.25301,38.83041,1998,12,28,    0.01,    4.52,  101.59,    4.62,    2.45,              1.19
44.25301,38.83041,1998,12,29,    0.00,    4.61,  101.05,    5.71,    3.26,              2.02
44.25301,38.83041,1998,12,30,    0.55,    4.85,  100.56,    4.90,    2.87,              0.83
44.25301,38.83041,1998,12,31,    0.23,    3.71,  101.28,    1.97,    7.63,              1.56
44.25301,38.83041,1999,01,01,    0.00,    3.17,  102.00,    0.74,    8.26,              1.93
44.25301,38.83041,1999,01,02,    0.00,    4.01,  101.44,    5.50,    2.84,              1.77
44.25301,38.83041,1999,01,03,    0.00,    4.53,  100.98,    5.75,    3.39,              1.51
44.25301,38.83041,1999,01,04,    0.00,    3.66,  100.34,    5.85,    2.75,              1.51
44.25301,38.83041,1999,01,05,    0.00,    4.53,  100.31,    7.12,    2.15,              1.95
44.25301,38.83041,1999,01,06,    0.09,    4.52,  100.60,    4.21,    3.05,              1.00
44.25301,38.83041,1999,01,07,    0.11,    5.29,  100.42,    5.85,    7.34,              0.65
44.25301,38.83041,1999,01,08,    0.01,    6.10,   99.42,    8.41,    9.70,              1.43
44.25301,38.83041,1999,01,09,    0.23,    6.29,   99.34,    8.31,    4.60,              1.26
44.25301,38.83041,1999,01,10,    6.16,    6.82,   99.75,    9.27,    8.41,              0.56
44.25301,38.83041,1999,01,11,    1.28,    4.06,  101.34,    4.02,    5.04,              1.35
44.25301,38.83041,1999,01,12,    0.17,    3.48,  101.41,    3.21,    4.00,              1.12
44.25301,38.83041,1999,01,13,    0.52,    4.97,  100.42,    7.14,    5.00,              1.24
44.25301,38.83041,1999,01,14,    0.37,    6.33,  100.08,    8.61,    5.16,              1.12
44.25301,38.83041,1999,01,15,    0.02,    5.99,  100.16,    8.10,    6.34,              1.70
44.25301,38.83041,1999,01,16,    7.71,    5.42,  100.27,    6.12,    3.97,              0.84
44.25301,38.83041,1999,01,17,    7.67,    4.03,  100.75,    2.34,    6.11,              1.72
44.25301,38.83041,1999,01,18,    0.02,    4.03,  100.70,    2.50,    7.70,              1.72
44.25301,38.83041,1999,01,19,    0.01,    4.08,  100.49,    2.69,    6.03,              1.82
44.25301,38.83041,1999,01,20,    0.00,    3.80,  100.84,    1.85,    6.67,              1.64
44.25301,38.83041,1999,01,21,    0.02,    4.17,  101.39,    2.86,    2.69,              1.00
44.25301,38.83041,1999,01,22,    0.01,    3.93,  101.23,    3.05,    2.30,              2.12
44.25301,38.83041,1999,01,23,    0.15,    4.14,  100.73,    3.04,    1.48,              2.03
44.25301,38.83041,1999,01,24,    0.43,    3.91,  100.91,    2.26,    3.71,              1.07
44.25301,38.83041,1999,01,25,    0.15,    4.01,  101.32,    2.75,    4.50,              0.73
44.25301,38.83041,1999,01,26,    0.10,    4.84,  100.85,    5.54,    7.68,              1.52
44.25301,38.83041,1999,01,27,    0.00,    4.67,   99.87,    6.02,    5.89,              2.86
44.25301,38.83041,1999,01,28,    0.00,    5.59,   99.71,    7.40,    6.50,              2.50
44.25301,38.83041,1999,01,29,    0.00,    5.92,   99.62,    9.87,    9.83,              1.07
44.25301,38.83041,1999,01,30,    0.11,    5.84,   99.71,   10.22,    9.66,              1.65
44.25301,38.83041,1999,01,31,    3.87,    5.94,  100.31,    8.88,    5.91,              0.81
44.25301,38.83041,1999,02,01,   14.16,    4.41,  100.74,    3.32,    2.92,              1.02
44.25301,38.83041,1999,02,02,    3.84,    3.99,  100.24,    2.18,    3.25,              0.53
44.25301,38.83041,1999,02,03,    9.38,    3.36,  100.00,   -0.07,    6.35,              1.15
44.25301,38.83041,1999,02,04,    1.59,    3.41,  100.18,    0.73,    5.24,              0.97
44.25301,38.83041,1999,02,05,    1.03,    4.73,   99.40,    4.68,    9.97,              1.17
44.25301,38.83041,1999,02,06,    0.24,    5.29,   99.15,    7.17,   10.56,              0.70
44.25301,38.83041,1999,02,07,    1.76,    5.82,   98.80,    8.73,   10.59,              0.89
44.25301,38.83041,1999,02,08,    8.02,    4.30,   99.51,    4.41,    5.52,              1.62
44.25301,38.83041,1999,02,09,    8.32,    4.68,   99.66,    5.60,    9.87,              1.42
44.25301,38.83041,1999,02,10,    3.50,    4.07,  100.66,    4.17,    6.61,              2.87
44.25301,38.83041,1999,02,11,    0.01,    4.64,  100.37,    6.80,    6.58,              3.34
44.25301,38.83041,1999,02,12,    0.00,    4.83,  100.19,    7.42,    6.70,              3.35
44.25301,38.83041,1999,02,13,    0.00,    5.55,  100.44,    8.83,    6.14,              2.48
44.25301,38.83041,1999,02,14,    1.45,    5.60,  100.63,    8.36,    4.48,              2.71
44.25301,38.83041,1999,02,15,    4.46,    5.73,  100.51,    7.45,    4.25,              1.45
44.25301,38.83041,1999,02,16,    8.93,    4.55,  100.47,    4.57,    4.88,              1.71
44.25301,38.83041,1999,02,17,    0.08,    4.88,   99.92,    5.33,    5.81,              2.64
44.25301,38.83041,1999,02,18,    8.40,    5.06,   98.90,    5.55,    4.53,              0.81
44.25301,38.83041,1999,02,19,    3.60,    5.58,   98.48,    6.84,    5.61,              0.92
44.25301,38.83041,1999,02,20,   20.87,    3.98,   99.08,    2.00,    8.69,              0.88
44.25301,38.83041,1999,02,21,    3.99,    3.85,   99.83,    1.73,    5.06,              1.02
44.25301,38.83041,1999,02,22,    5.06,    4.97,   99.79,    4.82,    6.53,              1.98
44.25301,38.83041,1999,02,23,    0.51,    5.97,   99.34,    8.33,   14.26,              2.08
44.25301,38.83041,1999,02,24,   17.16,    5.83,   99.30,    7.56,    8.06,              0.80
44.25301,38.83041,1999,02,25,    8.85,    4.28,  100.37,    4.20,    6.72,              1.89
44.25301,38.83041,1999,02,26,    0.67,    4.68,  100.56,    5.67,    7.80,              2.08
44.25301,38.83041,1999,02,27,    1.67,    4.27,  100.52,    4.24,    4.70,              3.06
44.25301,38.83041,1999,02,28,    1.31,    5.24,  100.86,    6.83,    6.20,              1.61
44.25301,38.83041,1999,03,01,    0.02,    5.57,  100.91,    7.70,    5.82,              4.09
44.25301,38.83041,1999,03,02,    0.00,    5.61,   99.98,    8.15,    4.78,              4.39
44.25301,38.83041,1999,03,03,    0.00,    5.80,   99.84,    8.79,    2.72,              3.98
44.25301,38.83041,1999,03,04,    0.00,    6.09,  100.69,    8.65,    3.55,              4.36
44.25301,38.83041,1999,03,05,    0.00,    6.02,  100.28,    9.94,    4.44,              3.05
44.25301,38.83041,1999,03,06,    0.00,    5.87,  100.08,   10.69,    3.40,              4.35
44.25301,38.83041,1999,03,07,    0.00,    5.06,  100.12,   12.89,    1.86,              4.32
44.25301,38.83041,1999,03,08,    0.00,    5.36,   99.89,   10.76,    3.51,              4.29
44.25301,38.83041,1999,03,09,    0.34,    5.94,   99.52,   10.40,    3.18,              2.61
44.25301,38.83041,1999,03,10,    0.56,    5.95,  100.01,    7.63,    2.05,              1.48
44.25301,38.83041,1999,03,11,    1.53,    5.93,  100.32,    7.89,    1.81,              2.74
44.25301,38.83041,1999,03,12,    0.42,    5.55,  100.28,    7.18,    3.38,              1.52
44.25301,38.83041,1999,03,13,    0.38,    5.39,  100.37,    7.09,    2.60,              2.50
44.25301,38.83041,1999,03,14,    1.69,    5.35,  100.21,    6.08,    2.96,              1.96
44.25301,38.83041,1999,03,15,   13.48,    4.22,  100.38,    4.05,    5.37,              1.66
44.25301,38.83041,1999,03,16,    0.50,    3.60,  100.85,    3.55,    2.75,              2.57
44.25301,38.83041,1999,03,17,    0.97,    3.74,  101.17,    3.63,    2.73,              4.03
44.25301,38.83041,1999,03,18,    0.23,    3.97,  100.88,    5.37,    2.75,              3.55
